order_number,quantity_ordered,price_each,order_line_number,sales,order_date,status,qtr_id,month_id,year_id,product_line,msrp,product_code,customer_name,phone,addresss_line1,addresss_line2,city,state,postal_code,country,territory,contact_last_name,contact_first_name,deal_size,week_day,month
10420,45,100,2,4977,2005-05-29,In Process,2,5,2005,Vintage Cars,127,S18_2325,Souveniers And Things Co.,+61 2 9495 8555,Monitor Money Building 815 Pacific Hwy,Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Sunday,May
10103,22,54.090000000000003,2,1189.98,2003-01-29,Shipped,1,1,2003,Trucks and Buses,60,S18_2432,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,Wednesday,January
10114,45,68.670000000000002,6,3090.1500000000001,2003-04-01,Shipped,2,4,2003,Trucks and Buses,60,S18_2432,La Corne D'abondance Co.,(1) 42.34.2555,265 boulevard Charonne,,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,Tuesday,April
10126,43,65.019999999999996,2,2795.8600000000001,2003-05-28,Shipped,2,5,2003,Trucks and Buses,60,S18_2432,Corrida Auto Replicas Ltd,(91) 555 22 82,C/ Araquil 67,,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,Wednesday,May
10140,46,61.990000000000002,2,2851.54,2003-07-24,Shipped,3,7,2003,Trucks and Buses,60,S18_2432,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,Thursday,July
10151,39,69.280000000000001,9,2701.9200000000001,2003-09-21,Shipped,3,9,2003,Trucks and Buses,60,S18_2432,Oulu Toy Supplies Inc.,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Sunday,September
10165,31,71.099999999999994,18,2204.0999999999999,2003-10-22,Shipped,4,10,2003,Trucks and Buses,60,S18_2432,Dragon Souveniers Ltd.,+65 221 7555,Bronz Sok. Bronz Apt. 3/6 Tesvikiye,,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,Wednesday,October
10175,41,69.280000000000001,7,2840.48,2003-11-06,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,Stylish Desk Decors Co.,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,Thursday,November
10184,44,60.159999999999997,12,2647.04,2003-11-14,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,Iberia Gift Imports Corp.,(95) 555 82 82,C/ Romero 33,,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small,Friday,November
10194,45,70.489999999999995,2,3172.0500000000002,2003-11-25,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,Saveley & Henriot Co.,78.32.5555,2 rue du Commerce,,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Tuesday,November
10207,37,69.890000000000001,13,2585.9299999999998,2003-12-09,Shipped,4,12,2003,Trucks and Buses,60,S18_2432,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Small,Tuesday,December
10217,35,61.380000000000003,2,2148.3000000000002,2004-02-04,Shipped,1,2,2004,Trucks and Buses,60,S18_2432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,Wednesday,February
10229,28,59.549999999999997,7,1667.4000000000001,2004-03-11,Shipped,1,3,2004,Trucks and Buses,60,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Thursday,March
10246,30,61.990000000000002,11,1859.7,2004-05-05,Shipped,2,5,2004,Trucks and Buses,60,S18_2432,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Wednesday,May
10259,30,49.219999999999999,10,1476.5999999999999,2004-06-15,Shipped,2,6,2004,Trucks and Buses,60,S18_2432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,Tuesday,June
10271,25,69.280000000000001,11,1732,2004-07-20,Shipped,3,7,2004,Trucks and Buses,60,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Tuesday,July
10281,29,57.729999999999997,7,1674.1700000000001,2004-08-19,Shipped,3,8,2004,Trucks and Buses,60,S18_2432,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,Thursday,August
10291,26,57.729999999999997,2,1500.98,2004-09-08,Shipped,3,9,2004,Trucks and Buses,60,S18_2432,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Wednesday,September
10305,41,53.479999999999997,11,2192.6799999999998,2004-10-13,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,Wednesday,October
10313,34,52.869999999999997,5,1797.5799999999999,2004-10-22,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small,Friday,October
10322,35,61.210000000000001,11,2142.3499999999999,2004-11-04,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small,Thursday,November
10334,34,61.380000000000003,1,2086.9200000000001,2004-11-19,On Hold,4,11,2004,Trucks and Buses,60,S18_2432,Volvo Model Replicas Co,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small,Friday,November
10347,50,100,8,6834.5,2004-11-29,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,Australian Collectors Co.,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Monday,November
10357,41,61.990000000000002,7,2541.5900000000001,2004-12-10,Shipped,4,12,2004,Trucks and Buses,60,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Friday,December
10370,22,96.859999999999999,7,2130.9200000000001,2005-01-20,Shipped,1,1,2005,Trucks and Buses,60,S18_2432,Anna's Decorations Ltd,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,Thursday,January
10381,35,48.619999999999997,7,1701.7,2005-02-17,Shipped,1,2,2005,Trucks and Buses,60,S18_2432,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small,Thursday,February
10391,44,38.5,5,1694,2005-03-09,Shipped,1,3,2005,Trucks and Buses,60,S18_2432,Anna's Decorations Ltd,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,Wednesday,March
10412,47,61.990000000000002,11,2913.5300000000002,2005-05-03,Shipped,2,5,2005,Trucks and Buses,60,S18_2432,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Tuesday,May
10425,19,49.219999999999999,10,935.17999999999995,2005-05-31,In Process,2,5,2005,Trucks and Buses,60,S18_2432,La Rochelle Gifts,40.67.8555,67 rue des Cinquante Otages,,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Tuesday,May
10106,34,90.390000000000001,2,3073.2600000000002,2003-02-17,Shipped,1,2,2003,Planes,84,S18_2581,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Monday,February
10120,29,71.810000000000002,8,2082.4899999999998,2003-04-29,Shipped,2,4,2003,Planes,84,S18_2581,Australian Collectors Co.,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,Tuesday,April
10133,49,69.269999999999996,3,3394.23,2003-06-27,Shipped,2,6,2003,Planes,84,S18_2581,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Friday,June
10145,30,85.319999999999993,14,2559.5999999999999,2003-08-25,Shipped,3,8,2003,Planes,84,S18_2581,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Small,Monday,August
10168,21,70.959999999999994,9,1490.1600000000001,2003-10-28,Shipped,4,10,2003,Planes,84,S18_2581,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,Tuesday,October
10210,50,76.879999999999995,7,3844,2004-01-12,Shipped,1,1,2004,Planes,84,S18_2581,Osaka Souveniers Co.,+81 06 6342 5555,Dojima Avanza 4F 1-6-20 Dojima Kita-ku,,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,Monday,January
10223,47,100,9,4724.9099999999999,2004-02-20,Shipped,1,2,2004,Planes,84,S18_2581,Australian Collectors Co.,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Friday,February
10235,24,76.030000000000001,3,1824.72,2004-04-02,Shipped,2,4,2004,Planes,84,S18_2581,Royal Canadian Collectables Ltd.,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,Friday,April
10250,27,98.840000000000003,4,2668.6799999999998,2004-05-11,Shipped,2,5,2004,Planes,84,S18_2581,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small,Tuesday,May
10263,33,86.170000000000002,10,2843.6100000000001,2004-06-28,Shipped,2,6,2004,Planes,84,S18_2581,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Small,Monday,June
10275,35,90.390000000000001,9,3163.6500000000001,2004-07-23,Shipped,3,7,2004,Planes,84,S18_2581,La Rochelle Gifts,40.67.8555,67 rue des Cinquante Otages,,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,Friday,July
10284,31,71.810000000000002,1,2226.1100000000001,2004-08-21,Shipped,3,8,2004,Planes,84,S18_2581,Norway Gifts By Mail Co.,+47 2212 1555,Drammensveien 126 A PB 744 Sentrum,,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Saturday,August
10297,25,82.790000000000006,4,2069.75,2004-09-16,Shipped,3,9,2004,Planes,84,S18_2581,Clover Collections Co.,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,Thursday,September
10308,27,82.790000000000006,7,2235.3299999999999,2004-10-15,Shipped,4,10,2004,Planes,84,S18_2581,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small,Friday,October
10318,31,100,9,3116.4299999999998,2004-11-02,Shipped,4,11,2004,Planes,84,S18_2581,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium,Tuesday,November
10327,45,100,8,4781.6999999999998,2004-11-10,Resolved,4,11,2004,Planes,84,S18_2581,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,Wednesday,November
10339,27,100,2,2810.6999999999998,2004-11-23,Shipped,4,11,2004,Planes,84,S18_2581,Tokyo Collectables Ltd,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,Tuesday,November
10353,27,100,1,3515.6700000000001,2004-12-04,Shipped,4,12,2004,Planes,84,S18_2581,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium,Saturday,December
10374,42,69.269999999999996,2,2909.3400000000001,2005-02-02,Shipped,1,2,2005,Planes,84,S18_2581,Australian Gift Network Co,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small,Wednesday,February
10386,21,74.769999999999996,18,1570.1700000000001,2005-03-01,Resolved,1,3,2005,Planes,84,S18_2581,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Tuesday,March
10398,34,76.879999999999995,15,2613.9200000000001,2005-03-30,Shipped,1,3,2005,Planes,84,S18_2581,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,Wednesday,March
10401,42,76.030000000000001,3,3193.2600000000002,2005-04-03,On Hold,2,4,2005,Planes,84,S18_2581,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Medium,Sunday,April
10416,15,98.840000000000003,4,1482.5999999999999,2005-05-10,Shipped,2,5,2005,Planes,84,S18_2581,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,Tuesday,May
10107,29,70.870000000000005,6,2055.23,2003-02-24,Shipped,1,2,2003,Motorcycles,60,S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,Monday,February
10120,46,58.149999999999999,4,2674.9000000000001,2003-04-29,Shipped,2,4,2003,Motorcycles,60,S18_2625,Australian Collectors Co.,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,Tuesday,April
10134,30,61.780000000000001,6,1853.4000000000001,2003-07-01,Shipped,3,7,2003,Motorcycles,60,S18_2625,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,Tuesday,July
10145,30,49.670000000000002,10,1490.0999999999999,2003-08-25,Shipped,3,8,2003,Motorcycles,60,S18_2625,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Small,Monday,August
10159,42,51.479999999999997,18,2162.1599999999999,2003-10-10,Shipped,4,10,2003,Motorcycles,60,S18_2625,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small,Friday,October
10168,46,61.18,5,2814.2800000000002,2003-10-28,Shipped,4,10,2003,Motorcycles,60,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,Tuesday,October
10180,25,64.200000000000003,13,1605,2003-11-11,Shipped,4,11,2003,Motorcycles,60,S18_2625,Daedalus Designs Imports,20.16.1555,184 chausse de Tournai,,Lille,,59000,France,EMEA,Rance,Martine,Small,Tuesday,November
10188,32,65.420000000000002,5,2093.4400000000001,2003-11-18,Shipped,4,11,2003,Motorcycles,60,S18_2625,Herkku Gifts,+47 2267 3215,Drammen 121 PR 744 Sentrum,,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,Tuesday,November
10201,30,64.810000000000002,6,1944.3,2003-12-01,Shipped,4,12,2003,Motorcycles,60,S18_2625,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small,Monday,December
10210,40,49.670000000000002,3,1986.8,2004-01-12,Shipped,1,1,2004,Motorcycles,60,S18_2625,Osaka Souveniers Co.,+81 06 6342 5555,Dojima Avanza 4F 1-6-20 Dojima Kita-ku,,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,Monday,January
10223,28,60.57,5,1695.96,2004-02-20,Shipped,1,2,2004,Motorcycles,60,S18_2625,Australian Collectors Co.,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,Friday,February
10236,23,55.719999999999999,2,1281.5599999999999,2004-04-03,Shipped,2,4,2004,Motorcycles,60,S18_2625,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small,Saturday,April
10251,29,61.18,6,1774.22,2004-05-18,Shipped,2,5,2004,Motorcycles,60,S18_2625,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small,Tuesday,May
10263,34,58.75,6,1997.5,2004-06-28,Shipped,2,6,2004,Motorcycles,60,S18_2625,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Small,Monday,June
10275,37,63.600000000000001,5,2353.1999999999998,2004-07-23,Shipped,3,7,2004,Motorcycles,60,S18_2625,La Rochelle Gifts,40.67.8555,67 rue des Cinquante Otages,,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Friday,July
10285,20,49.060000000000002,10,981.20000000000005,2004-08-27,Shipped,3,8,2004,Motorcycles,60,S18_2625,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,Friday,August
10298,32,48.460000000000001,2,1550.72,2004-09-27,Shipped,3,9,2004,Motorcycles,60,S18_2625,Atelier graphique,40.32.2555,54 rue Royale,,Nantes,,44000,France,EMEA,Schmitt,Carine,Small,Monday,September
10308,34,52.090000000000003,3,1771.0599999999999,2004-10-15,Shipped,4,10,2004,Motorcycles,60,S18_2625,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small,Friday,October
10318,42,52.700000000000003,5,2213.4000000000001,2004-11-02,Shipped,4,11,2004,Motorcycles,60,S18_2625,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,Tuesday,November
10329,38,100,12,5266.04,2004-11-15,Shipped,4,11,2004,Motorcycles,60,S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,Monday,November
10339,30,62.159999999999997,1,1864.8,2004-11-23,Shipped,4,11,2004,Motorcycles,60,S18_2625,Tokyo Collectables Ltd,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,Tuesday,November
10362,23,49.670000000000002,3,1142.4100000000001,2005-01-05,Shipped,1,1,2005,Motorcycles,60,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,Wednesday,January
10374,22,53.299999999999997,4,1172.5999999999999,2005-02-02,Shipped,1,2,2005,Motorcycles,60,S18_2625,Australian Gift Network Co,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small,Wednesday,February
10389,39,100,5,6981,2005-03-03,Shipped,1,3,2005,Motorcycles,60,S18_2625,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,Thursday,March
10402,55,55.719999999999999,2,3064.5999999999999,2005-04-07,Shipped,2,4,2005,Motorcycles,60,S18_2625,Auto Canal Petit,(1) 47.55.6555,25 rue Lauriston,,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,Thursday,April
10417,36,61.18,6,2202.48,2005-05-13,Disputed,2,5,2005,Motorcycles,60,S18_2625,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Friday,May
10101,26,100,1,3773.3800000000001,2003-01-09,Shipped,1,1,2003,Vintage Cars,168,S18_2795,Blauer See Auto Co.,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,Thursday,January
10110,31,100,1,5074.3900000000003,2003-03-18,Shipped,1,3,2003,Vintage Cars,168,S18_2795,AV Stores Co.,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Tuesday,March
10125,34,100,2,6483.46,2003-05-21,Shipped,2,5,2003,Vintage Cars,168,S18_2795,Australian Collectors Co.,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Wednesday,May
10139,41,100,8,7956.46,2003-07-16,Shipped,3,7,2003,Vintage Cars,168,S18_2795,Souveniers And Things Co.,+61 2 9495 8555,Monitor Money Building 815 Pacific Hwy,Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Large,Wednesday,July
10149,23,100,5,4230.6199999999999,2003-09-12,Shipped,3,9,2003,Vintage Cars,168,S18_2795,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium,Friday,September
10162,48,100,3,7209.1199999999999,2003-10-18,Shipped,4,10,2003,Vintage Cars,168,S18_2795,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Large,Saturday,October
10173,22,100,7,3452.6799999999998,2003-11-05,Shipped,4,11,2003,Vintage Cars,168,S18_2795,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Wednesday,November
10182,21,100,4,3047.73,2003-11-12,Shipped,4,11,2003,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Wednesday,November
10193,22,100,8,3675.3200000000002,2003-11-21,Shipped,4,11,2003,Vintage Cars,168,S18_2795,Australian Collectables Ltd,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,Friday,November
10205,40,100,3,7492.3999999999996,2003-12-03,Shipped,4,12,2003,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,Wednesday,December
10214,50,100,1,9534.5,2004-01-26,Shipped,1,1,2004,Vintage Cars,168,S18_2795,Corrida Auto Replicas Ltd,(91) 555 22 82,C/ Araquil 67,,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Large,Monday,January
10227,29,100,4,5579.0200000000004,2004-03-02,Shipped,1,3,2004,Vintage Cars,168,S18_2795,Saveley & Henriot Co.,78.32.5555,2 rue du Commerce,,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Tuesday,March
10244,43,100,8,5950.3400000000001,2004-04-29,Shipped,2,4,2004,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal 86,,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Thursday,April
10255,24,100,1,3726,2004-06-04,Shipped,2,6,2004,Vintage Cars,168,S18_2795,Mini Caravy,88.60.1555,24 place Kluber,,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,Friday,June
10280,22,100,10,4455,2004-08-17,Shipped,3,8,2004,Vintage Cars,168,S18_2795,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,Tuesday,August
10289,43,100,3,8272.3400000000001,2004-09-03,Shipped,3,9,2004,Vintage Cars,168,S18_2795,Herkku Gifts,+47 2267 3215,Drammen 121 PR 744 Sentrum,,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Large,Friday,September
10304,20,100,14,3577.5999999999999,2004-10-11,Shipped,4,10,2004,Vintage Cars,168,S18_2795,Auto Assoc. & Cie.,30.59.8555,67 avenue de l'Europe,,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,Monday,October
10312,25,100,11,3881.25,2004-10-21,Shipped,4,10,2004,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Thursday,October
10322,36,100,2,5797.4399999999996,2004-11-04,Shipped,4,11,2004,Vintage Cars,168,S18_2795,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,Thursday,November
10332,24,52.670000000000002,1,1264.0799999999999,2004-11-17,Shipped,4,11,2004,Vintage Cars,168,S18_2795,AV Stores Co.,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,Wednesday,November
10347,21,100,6,4815.3000000000002,2004-11-29,Shipped,4,11,2004,Vintage Cars,168,S18_2795,Australian Collectors Co.,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Monday,November
10356,30,100,1,4462.1999999999998,2004-12-09,Shipped,4,12,2004,Vintage Cars,168,S18_2795,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,Thursday,December
